epoch,hamiltonian,kinetic,potential,T/V Ratio
359,0.07054757062966625,0.0006042609400083165,0.06994331022724509,0.008639295710269917
360,0.0637133230144779,0.00036151943034686457,0.06335180314878623,0.005706537341925539
361,0.2468875932196776,0.1920564896039044,0.0548310981442531,3.5026927437898494
362,0.5529970116913319,0.4805976036004722,0.07239941507577896,6.6381420774938675
363,0.14080558499942222,0.0002435391327016608,0.14056204569836458,0.0017326094785521063
364,0.12844995331640044,1.8256157770698185e-06,0.12844812963157892,1.4212863840883764e-05
365,0.09558550144235294,6.568283126284769e-07,0.09558484392861526,6.871678454787349e-06
366,0.07287055440247059,1.1174415346223062e-05,0.07285937977333863,0.0001533696194091417
367,0.06606306042522192,4.939240504124124e-05,0.06601366835335891,0.0007482148208588086
368,0.15835440469284853,0.10458878663242406,0.053765617311000824,1.9452726828642672
369,0.5864524232844511,0.5199316592188552,0.06652076651031773,7.816080398565627
370,0.21995570386449495,0.09799050188170592,0.12196520095070203,0.8034300039509908
371,0.13080586151530346,1.6496896032928515e-05,0.13078936530898014,0.00012613331362191282
372,0.10613765629629295,8.997751364366498e-05,0.10604767734184861,0.0008484628414219685
373,0.09496438068648179,2.5764616774874107e-06,0.09496180340647697,2.7131558006107543e-05
374,0.0772922309115529,0.00011440308245861767,0.07717782724648714,0.001482330956185669
375,0.12578741119553646,0.05837025446817279,0.06741715657214324,0.8658071244181095
376,0.5692847035825253,0.4870541927521117,0.0822305167093873,5.923034564812729
377,0.11370135160783927,0.0011687303610775264,0.11253261938691139,0.010385702985008991
378,0.11239199588696162,1.5377477997920625e-05,0.11237661835427086,0.00013683876791382562
379,0.09735338653748234,1.8587420162437713e-05,0.09733479982241988,0.0001909637683166666
380,0.08459949027746916,0.00019858973467989927,0.08440090157091618,0.002352933807384015
381,0.07373170057932536,1.450379185522858e-05,0.07371719647198915,0.00019674909721695245
382,0.064726819905142,0.000227501694704794,0.06449931828926007,0.0035271953369261553
383,0.35442913758258027,0.2942031613977936,0.06022597492362062,4.884987943672244
384,0.2539814431220293,0.18323927882981175,0.07074216784288485,2.590241215632208
385,0.11600528222819169,0.030385118259194616,0.08562016533687711,0.3548827328193393
386,0.33279743573317927,0.24189087175182067,0.09090656880289316,2.660873410328543
387,0.10340095777064562,0.01876328761621456,0.0846376707777381,0.22168955553476538
388,0.09015600678200524,0.00941338415213977,0.080742621794343,0.11658506923538235
389,0.07749193192770083,0.00438078141398061,0.07311115103463332,0.059919469902825075
390,0.06175169705723723,0.0013937269295638544,0.06035796987513701,0.02309101734944147
391,0.544248539643983,0.4782707164607321,0.06597781615952651,7.248962519528237
392,0.1255464336524407,0.0007231685709119992,0.12482326539854209,0.005793539919044977
393,0.11148700180153052,0.0010357476008901283,0.11045125608022015,0.009377418036222879
394,0.09159704204648733,5.8917354939088305e-05,0.09153812440733115,0.0006436373404038165
395,0.09036070325722297,0.0020196797522658017,0.08834102501471837,0.02286230833216284
396,0.0775318518280983,0.0023547995451735915,0.07517705236872037,0.03132338221541359
397,0.11620674779017766,0.04498061288904864,0.0712261355171601,0.6315183683973943
398,0.5503494888544083,0.4777863174676895,0.07256317387024562,6.584418679398543
399,0.33954399079084396,0.23327736623862924,0.10626662491510312,2.195208198481843
400,0.131700846987466,3.0409981775392225e-05,0.13167043558011451,0.0002309552758856741
401,0.12625475600361824,2.074684836372853e-06,0.12625268194824457,1.643279813432668e-05
402,0.09737649513408542,7.894296366828257e-06,0.09736860062306125,8.107640775684039e-05
403,0.07117108317712943,2.1923936979343733e-05,0.07114915922284126,0.0003081404927172409
404,0.07068746847410996,0.00569110196723462,0.06499636623387535,0.08756030986034545
405,0.5101422170797983,0.443351107959946,0.06679110430801909,6.637876593795385
406,0.0923024167617162,0.004960213347051952,0.08734220452606678,0.056790567331874535
407,0.08058613895749052,0.0011018930742163018,0.0794842451189955,0.013863037543687591
408,0.07923294774567087,0.0008221910717717643,0.07841075692946713,0.010485692320396171
409,0.061068604700267315,0.0020695591483672615,0.0589990463728706,0.035077840670301105
410,0.27596301802744466,0.2145172141220731,0.061445802450180054,3.4911614067698538
411,0.10090979964782794,0.0038486026584602464,0.09706119603166978,0.03965130057952818
412,0.11410410267611344,0.00012400999925787914,0.11398009272913139,0.0010879970027097923
413,0.0892015512411793,1.4588313942927774e-05,0.08918696222826838,0.0001635700283813895
414,0.07812668196856976,4.486627868042585e-06,0.07812219485640526,5.7430898815494875e-05
415,0.06603268859907985,0.00020896230648759229,0.06582372728735209,0.003174574201417853
416,0.3957477280249198,0.3405269864542788,0.05522074472780029,6.166649655538676
417,0.4365863061199586,0.35536684499190113,0.08121945569291711,4.375390624821579
418,0.13529606349766254,5.8295418815153726e-06,0.13529023403922716,4.308915512575067e-05
419,0.11369542311877012,4.9996015249575976e-05,0.11364542661855619,0.0004399298479241448
420,0.09900456232329209,4.0349667926875554e-06,0.099000527523458,4.0757023155573355e-05
421,0.07404136067877214,3.7854724723729305e-06,0.07403757485250632,5.112907168980271e-05
422,0.06827410822734237,1.2016913913726057e-05,0.06826209059605996,0.0001760408128259064
423,0.18617360045512518,0.13089046948266514,0.05528313014656305,2.3676385388391865
424,0.14176941259453693,0.07371292691095732,0.06805648546045025,1.0831139223872237
425,0.07713079297294219,0.004635043355544137,0.07249574937547247,0.06393538097714062
426,0.06718838773667812,0.001387228857614294,0.06580115885784228,0.021082134140088353
427,0.06493188564976056,0.0002062496591861418,0.06472563557326794,0.00318652196088012
428,0.21783915379395088,0.16453975969246434,0.05329939800625046,3.0870847673207984
429,0.40538869860271615,0.34480671274165314,0.060581982446213566,5.691571962799046
430,0.3468081820756197,0.21798515073350444,0.1288230299639205,1.6921287350138836
431,0.13396991634120545,1.6403479582057419e-06,0.13396827628215155,1.2244301440073718e-05
432,0.08451992024978001,5.546236594492863e-05,0.08446445626517136,0.0006566355647967197
433,0.0760713570440809,7.831144867983161e-06,0.07606352586299181,0.00010295532292427363
434,0.05821771640330553,0.00011653489373960231,0.058101181561748184,0.00200572330212859
435,0.2956603703399499,0.23998265654881834,0.055677713205417,4.3102103648443295
436,0.1874623131006956,0.0834655985347131,0.10399671799192826,0.802579159673013
437,0.13761240150779486,6.598285994622681e-06,0.13760580479477844,4.795063699865849e-05
438,0.10000751338278253,0.00028852477292673484,0.09971898902828495,0.002893378440137372
439,0.08427097865690787,0.0007963559897253466,0.08347462179760139,0.009540097008839992
440,0.07238184940069914,2.6687178622826952e-05,0.07235516204188268,0.0003688358628425035
441,0.07099463418126106,0.005132769427594515,0.06586186494678259,0.07793234266508961
442,0.4580571185797453,0.39672322988432523,0.061333887899915375,6.468255045753795
443,0.32773675831655663,0.2539245532825589,0.07381219851473968,3.44014347752902
444,0.31586944001416367,0.2319950539773951,0.08387438161298633,2.7659822882255996
445,0.10262469590331118,0.0012298620616751539,0.1013948352386554,0.012129434983353922
446,0.08680042469253142,0.0005804147875399698,0.08622001127029459,0.00673178742369221
447,0.08020289707928896,0.00030204334441682096,0.07990085333585739,0.0037802267661298165
448,0.06412444481005271,0.002143009239565193,0.06198143462340037,0.03457501835164243
449,0.1987864843880137,0.14040281664347276,0.05838366892809669,2.4048303099345816
450,0.18145258321116367,0.1003760997051586,0.08107648137956858,1.238042130062807
451,0.0847984046364824,3.995007304524734e-06,0.08479441003873944,4.711404092203203e-05
452,0.07456841971725225,2.3698316837794664e-06,0.07456604981174071,3.1781644458338026e-05
453,0.06062237763156494,0.0005849311696598155,0.06003744651873907,0.0097427722792515
454,0.6911043593039116,0.6412852707580896,0.04981909738853574,12.87227798923673
455,0.20578348388274512,0.1122635625924886,0.09351991955190897,1.200424071474696
456,0.1327153050030271,1.9079090364471085e-05,0.13269622686008611,0.0001437802024664042
457,0.12656681643178067,3.244335989194269e-06,0.12656357092782855,2.5634042761359153e-05
458,0.09375852455074589,5.193795042638764e-06,0.09375333149606983,5.539851181562001e-05
459,0.06824728877594073,0.00022900232605138626,0.06801828773071368,0.003366775814145939
460,0.12331181981911261,0.0630752525224428,0.06023656716570258,1.0471256163873246
461,0.4487774409353733,0.38593868476649124,0.06283875896284978,6.141729899450399
462,0.08733331070592006,0.0009087863472908945,0.08642452458540599,0.010515375718298784
463,0.08266699810822804,2.3299425580584437e-05,0.0826436987457176,0.0002819262198352631
464,0.06980466423556209,0.0021877652297159025,0.06761689918736617,0.032355302535444774
465,0.36224050416300696,0.30214024051868665,0.06010025879368186,5.027270207868883
466,0.5312732445696989,0.45256647005832445,0.07870676989356677,5.750032311964002
467,0.09185946127399802,0.00012766303582386249,0.09173179821421702,0.001391698825370641
468,0.07734150486066937,2.5732514018272923e-05,0.07731577319403489,0.00033282360060855285
469,0.06309443137918909,0.00010286438974797345,0.06299156680082281,0.0016329866833321854
470,0.0568703884879748,0.0006991760792516288,0.05617121219014128,0.012447231455231841
471,0.3375887392709653,0.2872232843850118,0.05036545746649305,5.702783193741359
472,0.4950905206302802,0.4209660671185702,0.0741244568489492,5.679179113263721
473,0.15087434152762094,0.03271203100585277,0.1181623103717963,0.27683980537385194
474,0.12436509660134713,4.958289832046603e-06,0.1243601383951803,3.98704110178022e-05
475,0.09631324093788862,0.0001687768923659405,0.09614446510871251,0.0017554509474372866
476,0.07353325001895428,0.0001492868824091905,0.07338396242509286,0.002034325722893146
477,0.0685224033271273,0.00031042920772961224,0.06821197426567475,0.004550948877693233
478,0.07561416054765384,0.015831075860963512,0.059783083852380514,0.2648086187734046
479,0.2145709376782179,0.1561797414906323,0.058391197584569454,2.67471379165384
480,0.07993353717029095,0.010061940372300645,0.06987159629352391,0.14400616138826133
481,0.07723677344620228,0.00028206435854372103,0.07695470874508221,0.003665329427443858
482,0.06622410115475456,0.0005120868879089358,0.06571201405798395,0.007792895945284417
483,0.0690170917659998,0.007149220901434698,0.061867871011296906,0.11555627799329428
484,0.07282142899930477,0.021220613600841414,0.05160081541786591,0.41124570278581557
485,0.4394301523764928,0.3807961402150492,0.05863400921225548,6.494458511894774
486,0.14741343228767315,0.027956302326496523,0.11945713280389707,0.23402790331817255
487,0.10051745502278209,0.00041981973033363335,0.10009763343259692,0.004194102457140795
488,0.08140211769690116,7.566284829844487e-05,0.08132645425697167,0.0009303596104087952
489,0.06559568317607045,2.5803714154430207e-05,0.06556987933193643,0.0003935299929988168
490,0.05961194075644016,0.0008289601995177994,0.05878297984600067,0.01410204453209934
491,0.33560119351993006,0.2824563325636215,0.05314485837394992,5.314838372061096
492,0.11076025664806366,0.010719055127926444,0.10004120164861281,0.10714640519389519
493,0.1387836222226421,9.052646014140464e-06,0.1387745700776577,6.523274407605542e-05
494,0.09543437122677763,3.5382492811208976e-06,0.09543083158011238,3.707658439663291e-05
495,0.07601946002493302,1.3420804722367544e-05,0.07600603842486937,0.00017657550637419122
496,0.06649854841331641,0.0018810888680036442,0.06461745997269948,0.02911115461360434
497,0.1833796783660849,0.12205368254217319,0.06132599742462238,1.9902437411179985
498,0.09458798387398322,0.019270031984585028,0.07531795216103394,0.25584912270828386
499,0.07617369216556351,9.803507195253285e-05,0.07607565804695089,0.0012886523031063297
500,0.07137459143996239,0.00027457334980833065,0.07110001798719168,0.003861790159572023
501,0.11902092769742012,0.06058992165041369,0.05843100603669882,1.0369481164222796
502,0.549441151941816,0.48982277283600223,0.05961838597431779,8.215968359945311
503,0.26862922372917336,0.18615932652816505,0.08246990060433745,2.257300241227332
504,0.11690356846277912,8.0483518911952e-05,0.11682308473003407,0.0006889350602061313
505,0.0924757335645457,8.345517123586887e-06,0.09246738782773416,9.025362692341331e-05
506,0.06915726574758689,0.00017227437312309726,0.06898499093949795,0.0024972732586743024
507,0.05815006125097474,0.0010678169678612903,0.05708224419504404,0.0187066395675102
508,0.05421720507244269,0.004476359637616649,0.04974084564795097,0.0899936376091959
509,0.32576313490668934,0.281678831204772,0.04408430556456248,6.38954901517609
510,0.4772892873734236,0.3984183140928508,0.07887097944815953,5.051519797021463
511,0.11659623868763447,1.7062081925682076e-05,0.11657917623718579,0.00014635617162852885
512,0.09108433515454332,2.9645867343219834e-06,0.09108137184133132,3.2548771218405165e-05
513,0.059771143520871796,0.0005277362016471443,0.05924340787654122,0.008907931203871773
514,0.11888519038135807,0.05483719210193764,0.06404799642041326,0.8561890327057917
515,0.24033480354895195,0.16867500609563044,0.07165979803539813,2.3538303305335755
516,0.0910615964482228,4.36200485722793e-05,0.09101797640323639,0.0004792465213578213
517,0.08372723559538524,4.827010992395723e-07,0.08372675285985072,5.7651955050443705e-06
518,0.06879831260691087,4.4639163263582304e-06,0.06879384877781074,6.488830623179283e-05
519,0.056291574922700725,0.0011375700938174305,0.05515400475511948,0.020625339879999184
520,0.09635049446175496,0.0400689149585863,0.05628157996882995,0.7119365693141059
521,0.37882509144643944,0.3174688954992841,0.0613561876428624,5.174195263682023
522,0.09586846766372521,0.012812646835982378,0.08305582140261929,0.15426548819344182
523,0.0730401766486466,4.538810433511268e-05,0.07299478879819314,0.0006217992418691153
524,0.06464968497554462,6.298975411785553e-06,0.06464338550964992,9.744191709831235e-05
525,0.054426315085341535,0.0003354888222020236,0.05409082646171252,0.006202323834698569
526,0.2536879886562626,0.20532127704063896,0.04836671659722924,4.24509438485227
527,0.426236767321825,0.35921784092109493,0.0670189264540871,5.359946211122699
528,0.11082967696711421,8.903107827625452e-05,0.11074064454684655,0.0008039602680711484
529,0.09575017883131902,0.00010532663150778869,0.09564485214650631,0.001101226350859449
530,0.07993009577815731,5.565919546294633e-06,0.07992452910790841,6.963969144916605e-05
531,0.06593038886785507,4.335403811713453e-05,0.065887035181125,0.0006580056000084579
532,0.05666894682993492,0.0003488181958270313,0.05632012834151586,0.006193490783825206
533,0.07335093275954326,0.02388315105296594,0.049467782489955425,0.48280213607342276
534,0.346840542430679,0.2959023113362491,0.05093823295707504,5.80904154224592
535,0.1299172481521964,0.03866289985095742,0.09125435135016839,0.42368280831449995
536,0.09495663379008572,5.519526453667822e-06,0.09495111322030425,5.813019212172367e-05
537,0.09464455442503095,0.010556436881112555,0.08408811874687672,0.12554017188670488
538,0.08064416283741593,0.0004845069888688158,0.08015965453038613,0.006044274912451795
539,0.06983622877548139,0.0016995727241351233,0.06813665588075916,0.024943588765339725
540,0.2018009858826796,0.13851116739291078,0.0632898195957144,2.188522076341799
541,0.08066226138422887,0.0002963444628297414,0.08036591640363137,0.0036874396023978016
542,0.0784598373187085,6.773762470402289e-05,0.07839210083087285,0.0008640873759738054
543,0.07289958434800307,0.01036977172814583,0.06252981241171558,0.16583724351942802
544,0.13233987366159758,0.07416879723314196,0.05817107701053222,1.2750115872826844
545,0.12430401736249526,0.06909187700997184,0.05521213930721084,1.2513892393397672
546,0.10198002308607101,0.03683950624690624,0.06514051835983992,0.5655390404387438
547,0.3144811447709799,0.24562398711956726,0.06885715294629335,3.5671528172410363
548,0.07428960967808962,0.0002117814758169819,0.07407782754550378,0.0028589050574801336
549,0.06237586122006178,2.974486241669183e-05,0.06234611663967371,0.00047709246413214134
550,0.06391657283529639,0.01009044732025425,0.05382612564911445,0.18746374922156894
551,0.3665466445187728,0.32123678270727396,0.04530985909514129,7.08977668707253
552,0.2785279493158062,0.19628264264072945,0.08224530766407649,2.3865512600722236
553,0.12636095471680164,4.499914081653363e-06,0.12635645627354583,3.56128544149071e-05
554,0.08736351210003097,9.600709488329547e-05,0.08726750578110416,0.0011001471168903703
555,0.07499242884417374,0.005205415859109053,0.06978701272358497,0.07459003697044406
556,0.05258424440398812,0.0011409805559499848,0.05144326357791821,0.022179396807160297
557,0.11885418277233839,0.06909503692440921,0.04975914799918731,1.3885896303035112
558,0.4343189013501008,0.36564790566383937,0.06867099553346634,5.324633825726953
559,0.11953813148041566,0.001465806550446776,0.11807232536375523,0.012414480242774452
560,0.1148940660059452,1.425491930717726e-06,0.11489263813321789,1.2407165105434082e-05
561,0.08541766041889787,0.00037507045693511526,0.0850425901201864,0.004410383743075641
562,0.06692311571290095,1.3797137247214172e-05,0.06690931785851717,0.00020620651485924357
563,0.055265563229719795,3.250085592299001e-05,0.055233062244951725,0.0005884311787540003
564,0.22865258591870466,0.17762726541453353,0.05102531844750047,3.4811593698781667
565,0.3400051649659872,0.28008680418133736,0.05991836047420899,4.674473766716243
566,0.08889515868698557,0.000546796502559251,0.08834836181874077,0.006189096111154634
567,0.08361575255791347,7.034348989520822e-06,0.08360871796806653,8.41341568256975e-05
568,0.06918584043160081,8.143964502475379e-06,0.06917769663656752,0.00011772529150920671
569,0.054752981600662075,4.142839248781153e-05,0.05471155311291417,0.0007572147038544357
570,0.24587808704624572,0.19868258570098382,0.04719550022855401,4.209778151281841
571,0.17471307485053936,0.09991661880864437,0.07479645622273286,1.3358469619350328
572,0.12760607649882635,1.5690792558586963e-06,0.12760450690984726,1.2296425054698521e-05
573,0.10125744203105569,2.8122388423904945e-06,0.10125462788467605,2.7773928966422094e-05
574,0.0795664641385277,4.3953892022348856e-07,0.07956602331250906,5.524203698067514e-06
575,0.060028046990434326,1.6377773154848303e-05,0.060011669527739286,0.0002729098071047328
576,0.07303252412627141,0.020296824000676377,0.052735699651141964,0.3848782539142222
577,0.258819794592758,0.18306317149487464,0.0757566240305702,2.4164642212805427
578,0.11735724968214829,1.7077820248327196e-05,0.11734017256336908,0.00014554112095842018
579,0.1138170671959718,1.9944335403939326e-06,0.11381507168213527,1.7523457226860267e-05
580,0.08798547834157944,3.8785474188784974e-05,0.08794669201597571,0.00044101117733614707
581,0.06742626242339611,3.4572060627624523e-06,0.06742280504355828,5.127650889827167e-05
582,0.05399460857734084,0.002140840533859508,0.051853768061846495,0.0412861131192261
583,0.2986992985631029,0.25014066339160007,0.04855863439540068,5.15131173901572
584,0.2731554228812456,0.2111282745221009,0.06202715169638395,3.4038041204205287
585,0.08157877468814452,0.0006202120789566834,0.08095856352398793,0.0076608582459953755
586,0.07442602577308814,2.061834989556625e-06,0.07442396475623052,2.7703912258773008e-05
587,0.061299687872330345,9.51339933408235e-06,0.061290174101789795,0.00015521899673971625
588,0.054519206595917545,0.0011866104603181309,0.05333259577552477,0.02224925382054414
589,0.3764863895873229,0.32466711608382565,0.051819270476698875,6.2653741184916125
590,0.10544355089465778,0.03271693616443372,0.07272661461805303,0.449861943062483
591,0.07719888476034005,0.0008513099975715477,0.07634757521251838,0.011150452325458558
592,0.0630889128272732,9.22000995160488e-05,0.06299671266848843,0.0014635700119979148
593,0.07733846502378583,0.024569891396671057,0.052768573009719454,0.4656159906417315
594,0.19773257027069727,0.14596027578954818,0.05177229860176643,2.8192736218315817
595,0.062447749388714634,0.002657112695184575,0.059790636568019785,0.044440281082502885
596,0.3545916052535176,0.28175957659247314,0.07283203039939205,3.86862174578103
597,0.08183299253384273,0.004621107155344362,0.07721188493693869,0.05984968711900456
598,0.34316235066701967,0.2789413704692076,0.06422097841277719,4.343461861890761
599,0.08062758731345336,0.013896661395847332,0.06673092596853773,0.20824919172258038
600,0.06125776873280605,0.0009773612115774692,0.06028040746847788,0.016213580044039277
601,0.05328474395597974,0.0017765938937372994,0.051508150063455105,0.03449151040269621
602,0.2601367800186078,0.1978924561626627,0.062244325100133814,3.179285113049403
603,0.12416776207586129,0.0027869074673958494,0.12138085501889388,0.022960025013516714
604,0.11831627793920536,6.54736137069752e-06,0.11830972926691175,5.534085329471422e-05
605,0.0918757445178926,1.6430219330250868e-05,0.09185931334892909,0.00017886285811695993
606,0.07586492241049807,0.00030749049120496846,0.07555743291353186,0.004069625969914323
607,0.12754101864993572,0.060600929529755376,0.06694008766983946,0.9053010182575507
608,0.350626810764273,0.2854143276344985,0.0652124813447396,4.376682526856825
609,0.38452122329423827,0.28888014253758837,0.09564107361560066,3.0204611012487335
610,0.0953199037661155,6.836687206993967e-05,0.09525153723855813,0.0007177508526577831
611,0.08223013952374458,3.051627626859954e-05,0.08219962349782388,0.0003712459372688905
612,0.07028528380518158,1.0772320853410141e-05,0.07027451150740187,0.00015328916021387806
613,0.06273249397054315,0.005893994019748068,0.056838500003019966,0.10369721261882185
614,0.2800175215428074,0.21603149187285453,0.0639860297863682,3.3762290392781735
615,0.4592384298642476,0.37485223827494946,0.08438619288305442,4.44210392089182
616,0.11418049177154899,8.929416045096635e-07,0.11417960003018379,7.82050037198949e-06
617,0.08409164162973563,5.352073206784288e-05,0.08403812100489934,0.0006368625503266865
618,0.06785679111878078,1.022674415670129e-06,0.0678557688370347,1.5071296563247665e-05
619,0.055547254625707865,1.1625457730701783e-05,0.05553562846034765,0.00020933332444418703
620,0.051919443222383656,0.002210627691264714,0.04970881513630351,0.04447154262685777
621,0.3177480238179366,0.2689311349919687,0.048816887817035116,5.508977466976553
622,0.33531076383466524,0.2596586885236623,0.07565208136414488,3.4322742195791975
623,0.09939790486047666,3.0841619971984833e-06,0.09939482156187296,3.1029403229811145e-05
624,0.09363648543755214,1.2258789195603488e-06,0.0936352585752805,1.3092065299043004e-05
625,0.06379102170467377,3.6914759817818776e-06,0.06378732963154714,5.78716181270613e-05
626,0.057978032467265926,0.00802979717162581,0.049948235197613634,0.16076238008924584
627,0.43680345158403117,0.3895246841129847,0.04727876139804721,8.238893587619948
628,0.26281284758200246,0.17321378291289116,0.08959906982878844,1.9332096108126902
629,0.12816339110334715,1.468207617705275e-06,0.12816192442551255,1.1455879929132885e-05
630,0.12532806769013405,3.220134892956139e-06,0.12532484717667103,2.5694305363218993e-05
631,0.0904930632871886,1.0369414299068088e-05,0.09048269363120198,0.00011460107875803012
632,0.06815942640726765,0.0022413730854774863,0.06591805381079514,0.034002415968027645
633,0.06134855219473442,0.0066615265313885175,0.05468702564636866,0.12181182744267346
634,0.27667871055503684,0.2207460574718425,0.05593265329177181,3.9466401910226603
635,0.08424280382071932,0.0007776711093091156,0.08346513394887249,0.009317316974360657
636,0.08780703507363796,4.201260564921465e-06,0.08780283418794473,4.784880355830581e-05
637,0.06744771745676796,0.0001136540160378748,0.06733406350637476,0.0016879126272709615
638,0.05328638727466265,8.686144743326926e-06,0.0532777012946705,0.000163035276152123
639,0.050176575779914856,0.0006926201800373141,0.04948395568256577,0.013996863639608718
640,0.04644218382115165,0.006005401970469393,0.040436781787623964,0.14851335108738548
641,0.5713149967292944,0.5295788027967016,0.041736199210087456,12.688716577447826
642,0.16693977949519953,0.0696016591006104,0.09733811983217795,0.7150503751316711
643,0.128592639695853,0.00024184701988734977,0.1283507915213704,0.0018842659014462115
644,0.09154504413406055,3.018049964017185e-07,0.0915447420751055,3.296803175807852e-06
645,0.06421367645574112,7.881355054214131e-06,0.06420579506084323,0.00012275145953329503
646,0.055106380954384804,3.3926391703668436e-05,0.055072454580416284,0.0006160319521282538
647,0.17444286153962216,0.13129530359916922,0.04314755881205201,3.0429370099727566
648,0.25343719342102605,0.18174601008649915,0.07169118740906318,2.535123446198115
649,0.12064180755987763,0.014960384074740318,0.10568142604703705,0.14156114876876943
650,0.11855795870845516,0.0014241300026895942,0.11713382632782061,0.012158144639652629
651,0.07638985260079305,5.408025193294937e-05,0.07633577178542812,0.000708452284794648
652,0.05723100372900566,5.165063877636082e-06,0.05722583939010898,9.025754681247753e-05
653,0.05025701426590482,0.0016195396282228103,0.048637474266191326,0.03329818525030971
654,0.5979423665752014,0.5541841592251634,0.043758208552996315,12.664690295855724
655,0.14450458623468876,0.06229723397023198,0.08220735347519319,0.7578061005093751
656,0.10501199557135503,2.3750532977355e-06,0.10500962194055319,2.2617482606308568e-05
657,0.0806143485630552,2.2298905773728468e-05,0.08059205037231247,0.0002766886519292391
658,0.06984419856841366,1.558002506385492e-05,0.0698286178521812,0.00022311805020738004
659,0.05914456847434243,0.0021989422391470725,0.05694562724481026,0.03861476895660102
660,0.07037954467038314,0.023432560859267444,0.046946983939657606,0.49912814185009263
661,0.5279492686192194,0.47714517591521144,0.05080408385644356,9.391866552765213
662,0.14343280981605253,0.05452034237724016,0.08891246747225523,0.6131911972216159
663,0.09880410848806302,1.1350997380551082e-06,0.09880297413716714,1.1488517911204384e-05
664,0.08233965265875061,7.840316319137249e-05,0.08226124973346789,0.0009530995875385328
665,0.0605116526906689,5.192035449870976e-06,0.060506460877756275,8.580960404147024e-05
666,0.04929627664387226,6.168265749314135e-05,0.04923459390799204,0.0012528316493970039
667,0.17139918341611823,0.1276150632114271,0.04378412361256778,2.9146424019047057
668,0.6061390427251657,0.5237576627457846,0.08238138599942128,6.357718511187271
669,0.134050359018147,2.5535862218835823e-06,0.13404780548686782,1.9049817433480835e-05
670,0.1343510951846838,3.6700504490265e-06,0.13434742499763766,2.7317609169591702e-05
671,0.10085977350051205,1.9769955107070323e-06,0.10085779583702485,1.9601811583327087e-05
672,0.06990577932447195,8.321216000695131e-07,0.06990494734297197,1.190361529044442e-05
673,0.05757078078264991,0.00019426188832956845,0.057376518845558167,0.003385738490905454
674,0.04808667333175739,0.0037505159440722005,0.044336157074819006,0.0845927160024956
675,0.18843564515312514,0.1414936330790321,0.04694201176365217,3.014221754948145
676,0.07459890469908714,0.0037723195908559624,0.07082658509413402,0.05326135074622414
677,0.08208884205669165,0.009146670159566384,0.07294217264279723,0.12539618478816428
678,0.06328166120996077,0.00020066448095690248,0.06308099627494812,0.003181060744225976
679,0.05357890506274998,0.00010489882696636717,0.05347400608782967,0.001961678853723313
680,0.08363306724155943,0.03412585038495308,0.04950721701607108,0.6893106185685032
681,0.29292777366936207,0.24378905755778155,0.04913871750856439,4.961241764506604
682,0.069102691176037,0.0028437754522864602,0.06625891632090013,0.0429191361735182
683,0.0562268765643239,2.05966999165715e-05,0.05620628005514542,0.00036644837367574493
684,0.057901810544232525,0.0008581970325044116,0.05704361324508985,0.015044577011928371
685,0.07073435342560212,0.020643052955468495,0.05009130000447234,0.4121085488622856
686,0.44866275880485773,0.40223183248114464,0.04643092925349871,8.663014911570723
687,0.27702346940835315,0.20857018717409423,0.06845327839255333,3.046898440393521
688,0.10465118770177166,3.016972724860049e-05,0.10462101750696699,0.00028837157167384086
689,0.0833683735691011,6.365766669584143e-05,0.08330471627414227,0.0007641544145754534
690,0.0746617540717125,7.4494340249013175e-06,0.07465430504331987,9.97857259615318e-05
691,0.05534618906676769,4.485710384945681e-05,0.05530133098363876,0.0008111396787670094
692,0.049784032783160605,0.00037829837644191383,0.049405734054744244,0.007656973095931307
693,0.20591353656103215,0.16102138090476123,0.04489215308179458,3.5868491451362647
694,0.09406138180444638,0.03500352146026368,0.059057860945661865,0.5926987686274283
695,0.16239092654238144,0.08158289776272909,0.08080802826831739,1.0095890162279273
696,0.06743895340089996,0.00012330196623130027,0.06731565203517675,0.0018316983124053686
697,0.06352511079361041,6.487477837424649e-05,0.06346023548394442,0.0010222902244139947
698,0.18605207791551948,0.13584806957442197,0.05020400773112973,2.705920816162001
699,0.24930820427834988,0.190609998855507,0.05869820946827531,3.247288129947579
700,0.07270889636129141,0.0006987692238027421,0.07201012736186385,0.009703763198352656
701,0.061567176754275955,1.7343420102141256e-05,0.061549833665291466,0.0002817785048202555
702,0.05432147082562248,9.896008156573544e-05,0.05422251081715027,0.0018250737576400635
703,0.16115728144844374,0.1094114090859269,0.05174587341025472,2.1143987312473183
704,0.0681626225511233,0.0026171720655838726,0.0655454508960247,0.039929118341645316
705,0.06048564100638032,0.0002990886501947898,0.060186552815139294,0.004969360034847472
706,0.3173228536422054,0.2593550460345189,0.05796780902892351,4.474121937317169
707,0.3759128754027188,0.2832130561955637,0.09269982234885295,3.055162879706081
708,0.10315404723708828,0.00012010394850629306,0.1030339440330863,0.0011656736004177928
709,0.07889031836142142,4.677453449393928e-05,0.07884354252989094,0.0005932576466386736
710,0.06767360943680008,4.682092964003459e-06,0.06766892690211535,6.919118092084147e-05
711,0.0552699010198315,0.006399896144785089,0.04887000548963746,0.13095754912780075
712,0.25842070393264294,0.20875708782114089,0.04966361386080583,4.203421209061278
